#T,rhoxx,Ixx
4.1653700e+00,4.7988319e-11,1.1643950e-02
4.1657100e+00,4.5528141e-11,1.1643971e-02
4.1658100e+00,5.2239867e-11,1.1643565e-02
4.1660400e+00,4.5962047e-11,1.1643958e-02
4.1663600e+00,2.4999079e-11,1.1643952e-02
4.1666900e+00,4.7981538e-11,1.1643933e-02
4.1670200e+00,4.9551390e-11,1.1643936e-02
4.1672600e+00,5.2409096e-11,1.1643530e-02
4.1673500e+00,5.6562803e-11,1.1643929e-02
4.1676700e+00,4.2084608e-11,1.1643958e-02
4.1679800e+00,5.6189483e-11,1.1643991e-02
4.1683100e+00,4.7001018e-11,1.1643940e-02
4.1686400e+00,6.0567413e-11,1.1643955e-02
4.1687500e+00,3.0831311e-11,1.1643568e-02
4.1689700e+00,4.8138380e-11,1.1643959e-02
4.1692900e+00,6.8835982e-11,1.1644014e-02
4.1696100e+00,4.7726439e-11,1.1643997e-02
4.1699300e+00,4.9366275e-11,1.1643974e-02
4.1702500e+00,4.9616393e-11,1.1643535e-02
4.1702600e+00,2.9251574e-11,1.1643963e-02
4.1705700e+00,3.8697334e-11,1.1643985e-02
4.1708900e+00,5.0830360e-11,1.1643989e-02
4.1712000e+00,4.4489200e-11,1.1643954e-02
4.1715300e+00,3.2652788e-11,1.1643935e-02
4.1717600e+00,3.7583222e-11,1.1643531e-02
4.1718400e+00,4.2794907e-11,1.1643949e-02
4.1721500e+00,5.1854924e-11,1.1643986e-02
4.1724600e+00,5.1703911e-11,1.1643958e-02
4.1727800e+00,5.4513653e-11,1.1644031e-02
4.1730900e+00,4.7705672e-11,1.1644009e-02
4.1733000e+00,4.9815332e-11,1.1643548e-02
4.1733900e+00,6.2056697e-11,1.1644018e-02
4.1737000e+00,2.9928347e-11,1.1644017e-02
4.1740200e+00,5.5051430e-11,1.1644061e-02
4.1743500e+00,5.6667239e-11,1.1644049e-02
4.1746700e+00,5.3626491e-11,1.1644023e-02
4.1748900e+00,5.0869531e-11,1.1643501e-02
4.1749800e+00,5.1585147e-11,1.1644055e-02
4.1753000e+00,5.0516121e-11,1.1644047e-02
4.1756300e+00,4.9886028e-11,1.1644049e-02
4.1759600e+00,6.0683762e-11,1.1644078e-02
4.1762900e+00,3.5335408e-11,1.1644079e-02
4.1765100e+00,6.7650910e-11,1.1643533e-02
4.1766100e+00,5.7343336e-11,1.1644108e-02
4.1769500e+00,4.5865061e-11,1.1644108e-02
4.1772900e+00,5.5715623e-11,1.1644149e-02
4.1776200e+00,4.1686867e-11,1.1644113e-02
4.1779500e+00,3.9603667e-11,1.1644153e-02
4.1781300e+00,4.3895162e-11,1.1643516e-02
4.1782800e+00,5.2399366e-11,1.1644130e-02
4.1786200e+00,6.5164573e-11,1.1644161e-02
4.1789600e+00,4.5944244e-11,1.1644140e-02
4.1792900e+00,6.4531723e-11,1.1644158e-02
4.1796300e+00,5.4629178e-11,1.1644132e-02
4.1797600e+00,4.7311500e-11,1.1643508e-02
4.1799700e+00,5.4249723e-11,1.1644156e-02
4.1803200e+00,3.7271308e-11,1.1644140e-02
4.1806700e+00,4.6958830e-11,1.1644163e-02
4.1810100e+00,4.7207046e-11,1.1644199e-02
